Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675701980.104419,21,60380,0,GPS1_Frame,42.339177,71.084911,9.1,9.0,671750.9840897655,4689540.932073334,1675701980.0,42,T
1675701981.1025953,22,60381,0,GPS1_Frame,42.339177,71.084911,9.1,9.0,671750.9840897655,4689540.932073334,1675701981.0,42,T
1675701982.0998607,23,60382,0,GPS1_Frame,42.339177,71.084911,9.1,8.0,671750.9840897655,4689540.932073334,1675701982.0,42,T
1675701983.0995085,24,60383,0,GPS1_Frame,42.339177,71.08491,9.1,8.0,671750.901708242,4689540.930053402,1675701983.0,42,T
1675701984.106249,25,60384,0,GPS1_Frame,42.339177,71.084909,9.2,8.0,671750.8193267229,4689540.928033471,1675701984.0,42,T
1675701985.1045084,26,60385,0,GPS1_Frame,42.339177,71.084908,9.2,8.0,671750.7369451995,4689540.9260135405,1675701985.0,42,T
1675701986.1020527,27,60386,0,GPS1_Frame,42.339177,71.084908,9.3,8.0,671750.7369451995,4689540.9260135405,1675701986.0,42,T
1675701987.1004708,28,60387,0,GPS1_Frame,42.339177,71.084907,9.2,8.0,671750.6545636804,4689540.923993612,1675701987.0,42,T
1675701988.1012723,29,60388,0,GPS1_Frame,42.339176,71.084907,9.2,8.0,671750.6572863504,4689540.812951226,1675701988.0,42,T
1675701989.1060457,30,60389,0,GPS1_Frame,42.339176,71.084906,9.1,8.0,671750.5749048279,4689540.810931298,1675701989.0,42,T
1675701990.1007428,31,60390,0,GPS1_Frame,42.339176,71.084906,9.0,8.0,671750.5749048279,4689540.810931298,1675701990.0,42,T
1675701991.106821,32,60391,0,GPS1_Frame,42.339175,71.084906,8.8,9.0,671750.5776274966,4689540.699888913,1675701991.0,42,T
1675701992.1065037,33,60392,0,GPS1_Frame,42.339175,71.084906,8.6,9.0,671750.5776274966,4689540.699888913,1675701992.0,42,T
1675701993.1063468,34,60393,0,GPS1_Frame,42.339176,71.084907,8.4,9.0,671750.6572863504,4689540.812951226,1675701993.0,42,T
1675701994.1050062,35,60394,0,GPS1_Frame,42.339176,71.084907,8.3,9.0,671750.6572863504,4689540.812951226,1675701994.0,42,T
1675701995.1045673,36,60395,0,GPS1_Frame,42.339177,71.084907,8.1,9.0,671750.6545636804,4689540.923993612,1675701995.0,42,T
1675701996.1054537,37,60396,0,GPS1_Frame,42.339177,71.084908,7.9,9.0,671750.7369451995,4689540.9260135405,1675701996.0,42,T
1675701997.1055882,38,60397,0,GPS1_Frame,42.339177,71.084908,7.7,9.0,671750.7369451995,4689540.9260135405,1675701997.0,42,T
1675701998.1052313,39,60398,0,GPS1_Frame,42.339177,71.084909,7.7,9.0,671750.8193267229,4689540.928033471,1675701998.0,42,T
1675701999.105476,40,60399,0,GPS1_Frame,42.339177,71.084909,7.5,9.0,671750.8193267229,4689540.928033471,1675701999.0,42,T
1675702000.106434,41,60400,0,GPS1_Frame,42.339178,71.08491,7.4,9.0,671750.8989855681,4689541.041095788,1675702000.0,42,T
1675702001.1006784,42,60401,0,GPS1_Frame,42.339178,71.08491,7.3,9.0,671750.8989855681,4689541.041095788,1675702001.0,42,T
1675702002.1058974,43,60402,0,GPS1_Frame,42.339178,71.084911,7.2,9.0,671750.9813670901,4689541.04311572,1675702002.0,42,T
1675702003.1072843,44,60403,0,GPS1_Frame,42.339179,71.084912,7.0,9.0,671751.0610259313,4689541.156178037,1675702003.0,42,T
1675702004.104987,45,60404,0,GPS1_Frame,42.339179,71.084912,6.9,9.0,671751.0610259313,4689541.156178037,1675702004.0,42,T
1675702005.1054523,46,60405,0,GPS1_Frame,42.33918,71.084913,6.8,9.0,671751.140684772,4689541.269240356,1675702005.0,42,T
1675702006.1050355,47,60406,0,GPS1_Frame,42.33918,71.084913,6.8,9.0,671751.140684772,4689541.269240356,1675702006.0,42,T
1675702007.1053338,48,60407,0,GPS1_Frame,42.33918,71.084913,6.8,9.0,671751.140684772,4689541.269240356,1675702007.0,42,T
